state,district,year,quarter,count,amount
Tripura,,2020,4,19,14752.0
Tripura,,2020,4,17,6473.0
Tripura,,2020,4,17,11719.0
Tripura,,2020,4,16,4906.0
Tripura,,2020,4,16,6617.0
Tripura,,2020,4,13,13964.0
Tripura,,2021,1,166,96897.0
Tripura,,2021,1,41,36055.0
Tripura,,2021,1,34,14949.0
Tripura,,2021,1,32,9568.0
Tripura,,2021,1,31,12709.0
Tripura,,2021,1,23,4441.0
Tripura,,2021,1,17,8301.0
Tripura,,2021,1,16,8611.0
Tripura,,2021,2,188,208504.0
Tripura,,2021,2,54,39590.0
Tripura,,2021,2,28,30670.0
Tripura,,2021,2,27,26303.0
Tripura,,2021,2,27,37748.0
Tripura,,2021,2,23,13885.0
Tripura,,2021,2,18,36606.0
Tripura,,2021,2,16,16628.0
Tripura,,2021,3,296,357068.0
Tripura,,2021,3,50,55267.0
Tripura,,2021,3,34,51581.0
Tripura,,2021,3,29,44423.0
Tripura,,2021,3,27,41664.0
Tripura,,2021,3,22,33486.0
Tripura,,2021,3,21,36254.0
Tripura,,2021,3,15,30218.0
Tripura,,2021,4,327,462804.0
Tripura,,2021,4,81,109520.0
Tripura,,2021,4,73,109246.0
Tripura,,2021,4,61,93388.0
Tripura,,2021,4,47,68140.0
Tripura,,2021,4,42,71198.0
Tripura,,2021,4,38,53306.0
Tripura,,2021,4,33,54906.0
Tripura,,2022,1,469,689545.0
Tripura,,2022,1,92,181157.0
Tripura,,2022,1,82,156558.0
Tripura,,2022,1,70,143221.0
Tripura,,2022,1,61,83758.0
Tripura,,2022,1,50,77987.0
Tripura,,2022,1,48,104540.0
Tripura,,2022,1,35,56635.0
Tripura,,2022,2,543,677226.0
Tripura,,2022,2,101,156478.0
Tripura,,2022,2,93,181097.0
Tripura,,2022,2,72,124850.0
Tripura,,2022,2,68,144009.0
Tripura,,2022,2,59,80865.0
Tripura,,2022,2,45,81110.0
Tripura,,2022,2,40,63470.0
Tripura,,2022,3,823,1010660.0
Tripura,,2022,3,167,201355.0
Tripura,,2022,3,137,179117.0
Tripura,,2022,3,137,183401.0
Tripura,,2022,3,117,198035.0
Tripura,,2022,3,97,161415.0
Tripura,,2022,3,62,99811.0
Tripura,,2022,3,50,72190.0
Tripura,,2022,4,746,953813.0
Tripura,,2022,4,150,215799.0
Tripura,,2022,4,133,215653.0
Tripura,,2022,4,130,203072.0
Tripura,,2022,4,112,153587.0
Tripura,,2022,4,97,166204.0
Tripura,,2022,4,78,103717.0
Tripura,,2022,4,62,100689.0
Tripura,,2023,1,763,1011368.0
Tripura,,2023,1,175,262221.0
Tripura,,2023,1,135,193968.0
Tripura,,2023,1,134,212138.0
Tripura,,2023,1,128,190004.0
Tripura,,2023,1,109,221273.0
Tripura,,2023,1,106,161082.0
Tripura,,2023,1,92,152904.0
Tripura,,2023,2,844,1100963.0
Tripura,,2023,2,142,206586.0
Tripura,,2023,2,142,207804.0
Tripura,,2023,2,111,151902.0
Tripura,,2023,2,107,151793.0
Tripura,,2023,2,76,107971.0
Tripura,,2023,2,71,103014.0
Tripura,,2023,2,70,133780.0
Tripura,,2023,3,1066,1369406.0
Tripura,,2023,3,187,321679.0
Tripura,,2023,3,172,228798.0
Tripura,,2023,3,159,224069.0
Tripura,,2023,3,147,233636.0
Tripura,,2023,3,129,213324.0
Tripura,,2023,3,112,177111.0
Tripura,,2023,3,99,131370.0
Tripura,,2023,4,1069,1383929.0
Tripura,,2023,4,240,364619.0
Tripura,,2023,4,205,359902.0
Tripura,,2023,4,203,285562.0
Tripura,,2023,4,171,237095.0
Tripura,,2023,4,131,192442.0
Tripura,,2023,4,114,175180.0
Tripura,,2023,4,104,171012.0
Tripura,,2024,1,1096,1377332.0
Tripura,,2024,1,283,424124.0
Tripura,,2024,1,269,336638.0
Tripura,,2024,1,254,324301.0
Tripura,,2024,1,208,277894.0
Tripura,,2024,1,203,250060.0
Tripura,,2024,1,176,240008.0
Tripura,,2024,1,148,187211.0
Tripura,,2024,2,1061,1411676.0
Tripura,,2024,2,216,302017.0
Tripura,,2024,2,194,275546.0
Tripura,,2024,2,186,229715.0
Tripura,,2024,2,174,208180.0
Tripura,,2024,2,131,162686.0
Tripura,,2024,2,123,155465.0
Tripura,,2024,2,103,124204.0
Tripura,,2024,3,1240,1546882.0
Tripura,,2024,3,275,370141.0
Tripura,,2024,3,211,301024.0
Tripura,,2024,3,200,257086.0
Tripura,,2024,3,169,266335.0
Tripura,,2024,3,166,222353.0
Tripura,,2024,3,143,215827.0
Tripura,,2024,3,112,143695.0
Tripura,,2024,4,1274,1642489.0
Tripura,,2024,4,278,370511.0
Tripura,,2024,4,270,358394.0
Tripura,,2024,4,245,323004.0
Tripura,,2024,4,228,372645.0
Tripura,,2024,4,169,253140.0
Tripura,,2024,4,167,223777.0
Tripura,,2024,4,163,221772.0
Uttar Pradesh,,2020,2,2335,394994.0
Uttar Pradesh,,2020,2,1520,264005.0
Uttar Pradesh,,2020,2,811,155822.0
Uttar Pradesh,,2020,2,503,96483.0
Uttar Pradesh,,2020,2,373,73816.0
Uttar Pradesh,,2020,2,349,67016.0
Uttar Pradesh,,2020,2,301,63087.0
Uttar Pradesh,,2020,2,299,60741.0
Uttar Pradesh,,2020,2,283,57156.0
Uttar Pradesh,,2020,2,189,38741.0
Uttar Pradesh,,2020,3,1969,502733.0
Uttar Pradesh,,2020,3,1629,426367.0
Uttar Pradesh,,2020,3,1585,389991.0
Uttar Pradesh,,2020,3,999,244746.0
Uttar Pradesh,,2020,3,868,200279.0
Uttar Pradesh,,2020,3,794,203169.0
Uttar Pradesh,,2020,3,734,175907.0
Uttar Pradesh,,2020,3,499,109194.0
Uttar Pradesh,,2020,3,475,127867.0
Uttar Pradesh,,2020,3,404,92869.0
Uttar Pradesh,,2020,4,1890,1432507.0
Uttar Pradesh,,2020,4,1812,1430818.0
Uttar Pradesh,,2020,4,1215,1018602.0
Uttar Pradesh,,2020,4,913,744324.0
Uttar Pradesh,,2020,4,669,558900.0
Uttar Pradesh,,2020,4,543,568873.0
Uttar Pradesh,,2020,4,538,370559.0
Uttar Pradesh,,2020,4,509,312588.0
Uttar Pradesh,,2020,4,479,401165.0
Uttar Pradesh,,2020,4,366,289874.0
Uttar Pradesh,,2021,1,2704,1750483.0
Uttar Pradesh,,2021,1,2252,1736688.0
Uttar Pradesh,,2021,1,1660,1301902.0
Uttar Pradesh,,2021,1,1252,851804.0
Uttar Pradesh,,2021,1,942,675067.0
Uttar Pradesh,,2021,1,799,753509.0
Uttar Pradesh,,2021,1,739,448948.0
Uttar Pradesh,,2021,1,665,538572.0
Uttar Pradesh,,2021,1,623,394070.0
Uttar Pradesh,,2021,1,587,305679.0
Uttar Pradesh,,2021,2,2623,2093735.0
Uttar Pradesh,,2021,2,2403,2076073.0
Uttar Pradesh,,2021,2,1853,1917156.0
Uttar Pradesh,,2021,2,1135,1145126.0
Uttar Pradesh,,2021,2,928,574505.0
Uttar Pradesh,,2021,2,890,892945.0
Uttar Pradesh,,2021,2,818,933510.0
Uttar Pradesh,,2021,2,720,732382.0
Uttar Pradesh,,2021,2,689,536792.0
Uttar Pradesh,,2021,2,643,468307.0
Uttar Pradesh,,2021,3,3442,3050678.0
Uttar Pradesh,,2021,3,3152,3006811.0
Uttar Pradesh,,2021,3,2417,2537773.0
Uttar Pradesh,,2021,3,1414,1206885.0
Uttar Pradesh,,2021,3,1224,740164.0
Uttar Pradesh,,2021,3,1061,1113523.0
Uttar Pradesh,,2021,3,1042,1036771.0
Uttar Pradesh,,2021,3,931,958444.0
Uttar Pradesh,,2021,3,833,766422.0
Uttar Pradesh,,2021,3,762,712414.0
Uttar Pradesh,,2021,4,4654,5977135.0
Uttar Pradesh,,2021,4,4293,5710659.0
Uttar Pradesh,,2021,4,3296,4038538.0
Uttar Pradesh,,2021,4,2265,2760463.0
Uttar Pradesh,,2021,4,1601,2421444.0
Uttar Pradesh,,2021,4,1599,2221711.0
Uttar Pradesh,,2021,4,1238,1610714.0
Uttar Pradesh,,2021,4,1230,1790715.0
Uttar Pradesh,,2021,4,1190,1393923.0
Uttar Pradesh,,2021,4,968,1132558.0
Uttar Pradesh,,2022,1,4758,6537190.0
Uttar Pradesh,,2022,1,4625,6576075.0
Uttar Pradesh,,2022,1,3291,5309887.0
Uttar Pradesh,,2022,1,2777,3507206.0
Uttar Pradesh,,2022,1,1653,2798936.0
Uttar Pradesh,,2022,1,1439,2347870.0
Uttar Pradesh,,2022,1,1437,2344316.0
Uttar Pradesh,,2022,1,1383,1752157.0
Uttar Pradesh,,2022,1,1341,2096332.0
Uttar Pradesh,,2022,1,1218,1574674.0
Uttar Pradesh,,2022,2,5904,7335621.0
Uttar Pradesh,,2022,2,5531,6780218.0
Uttar Pradesh,,2022,2,3852,5617285.0
Uttar Pradesh,,2022,2,2563,3334743.0
Uttar Pradesh,,2022,2,2164,3132308.0
Uttar Pradesh,,2022,2,1957,2516685.0
Uttar Pradesh,,2022,2,1920,1817830.0
Uttar Pradesh,,2022,2,1826,2674015.0
Uttar Pradesh,,2022,2,1563,1959557.0
Uttar Pradesh,,2022,2,1487,1899280.0
Uttar Pradesh,,2022,3,7470,8955231.0
Uttar Pradesh,,2022,3,6828,8266994.0
Uttar Pradesh,,2022,3,4530,6093552.0
Uttar Pradesh,,2022,3,3115,4248870.0
Uttar Pradesh,,2022,3,2994,3637095.0
Uttar Pradesh,,2022,3,2189,2883081.0
Uttar Pradesh,,2022,3,2178,2899353.0
Uttar Pradesh,,2022,3,1800,1853520.0
Uttar Pradesh,,2022,3,1668,2168436.0
Uttar Pradesh,,2022,3,1593,2172926.0
Uttar Pradesh,,2022,4,9335,12220201.0
Uttar Pradesh,,2022,4,8564,11370990.0
Uttar Pradesh,,2022,4,5733,8510985.0
Uttar Pradesh,,2022,4,4549,5955630.0
Uttar Pradesh,,2022,4,3241,4918862.0
Uttar Pradesh,,2022,4,2676,4030415.0
Uttar Pradesh,,2022,4,2131,3290711.0
Uttar Pradesh,,2022,4,2038,3245964.0
Uttar Pradesh,,2022,4,1865,2641816.0
Uttar Pradesh,,2022,4,1681,2269862.0
Uttar Pradesh,,2023,1,8919,12476473.0
Uttar Pradesh,,2023,1,8860,13530430.0
Uttar Pradesh,,2023,1,5168,9298453.0
Uttar Pradesh,,2023,1,4196,6293656.0
Uttar Pradesh,,2023,1,3754,6164804.0
Uttar Pradesh,,2023,1,2140,3967644.0
Uttar Pradesh,,2023,1,2007,3635170.0
Uttar Pradesh,,2023,1,1946,3091996.0
Uttar Pradesh,,2023,1,1766,2868326.0
Uttar Pradesh,,2023,1,1684,2782251.0
Uttar Pradesh,,2023,2,8903,13095093.0
Uttar Pradesh,,2023,2,8012,11085163.0
Uttar Pradesh,,2023,2,5598,9801277.0
Uttar Pradesh,,2023,2,3859,5491209.0
Uttar Pradesh,,2023,2,3087,4828715.0
Uttar Pradesh,,2023,2,2749,3943977.0
Uttar Pradesh,,2023,2,2383,4088463.0
Uttar Pradesh,,2023,2,2255,3833794.0
Uttar Pradesh,,2023,2,2009,3340034.0
Uttar Pradesh,,2023,2,1850,3100459.0
Uttar Pradesh,,2023,3,10225,13643003.0
Uttar Pradesh,,2023,3,8914,11669450.0
Uttar Pradesh,,2023,3,6190,9701936.0
Uttar Pradesh,,2023,3,4630,6508882.0
Uttar Pradesh,,2023,3,3680,5465789.0
Uttar Pradesh,,2023,3,2403,3612643.0
Uttar Pradesh,,2023,3,2364,3815831.0
Uttar Pradesh,,2023,3,2209,3489628.0
Uttar Pradesh,,2023,3,2019,2881894.0
Uttar Pradesh,,2023,3,1948,2952032.0
Uttar Pradesh,,2023,4,10878,17960233.0
Uttar Pradesh,,2023,4,9319,14487937.0
Uttar Pradesh,,2023,4,6505,12260960.0
Uttar Pradesh,,2023,4,5160,8080958.0
Uttar Pradesh,,2023,4,3870,7048374.0
Uttar Pradesh,,2023,4,3310,5777544.0
Uttar Pradesh,,2023,4,2711,5093950.0
Uttar Pradesh,,2023,4,2533,4280963.0
Uttar Pradesh,,2023,4,2460,4239599.0
Uttar Pradesh,,2023,4,2220,3754886.0
Uttar Pradesh,,2024,1,10981,17480550.0
Uttar Pradesh,,2024,1,9392,15080168.0
Uttar Pradesh,,2024,1,6736,12751921.0
Uttar Pradesh,,2024,1,5244,8381914.0
Uttar Pradesh,,2024,1,4372,7716667.0
Uttar Pradesh,,2024,1,3581,6457219.0
Uttar Pradesh,,2024,1,2778,5205452.0
Uttar Pradesh,,2024,1,2771,4524971.0
Uttar Pradesh,,2024,1,2704,4712299.0
Uttar Pradesh,,2024,1,2541,4176264.0
Uttar Pradesh,,2024,2,9887,16523674.0
Uttar Pradesh,,2024,2,8271,13333267.0
Uttar Pradesh,,2024,2,5893,11428152.0
Uttar Pradesh,,2024,2,4591,7536607.0
Uttar Pradesh,,2024,2,3591,6184000.0
Uttar Pradesh,,2024,2,3184,5747573.0
Uttar Pradesh,,2024,2,2733,4484726.0
Uttar Pradesh,,2024,2,2491,4072343.0
Uttar Pradesh,,2024,2,2444,4326018.0
Uttar Pradesh,,2024,2,2414,4463808.0
Uttar Pradesh,,2024,3,10577,17321952.0
Uttar Pradesh,,2024,3,9193,14000780.0
Uttar Pradesh,,2024,3,6514,11848066.0
Uttar Pradesh,,2024,3,4825,7438114.0
Uttar Pradesh,,2024,3,4013,6718841.0
Uttar Pradesh,,2024,3,3439,5704952.0
Uttar Pradesh,,2024,3,2752,4772281.0
Uttar Pradesh,,2024,3,2648,4074503.0
Uttar Pradesh,,2024,3,2490,4578823.0
Uttar Pradesh,,2024,3,2311,4039502.0
Uttar Pradesh,,2024,4,13381,21437439.0
Uttar Pradesh,,2024,4,11710,18521578.0
Uttar Pradesh,,2024,4,7137,13917630.0
Uttar Pradesh,,2024,4,5328,8989140.0
Uttar Pradesh,,2024,4,4525,7958403.0
Uttar Pradesh,,2024,4,4424,7889754.0
Uttar Pradesh,,2024,4,3223,5536867.0
Uttar Pradesh,,2024,4,3071,4976308.0
Uttar Pradesh,,2024,4,3066,5497894.0
Uttar Pradesh,,2024,4,3042,5443097.0
Uttarakhand,,2020,2,313,59251.0
Uttarakhand,,2020,2,110,21708.0
Uttarakhand,,2020,2,68,15728.0
Uttarakhand,,2020,2,63,13166.0
Uttarakhand,,2020,2,20,3974.0
Uttarakhand,,2020,2,20,4261.0
Uttarakhand,,2020,2,17,5076.0
Uttarakhand,,2020,2,13,3613.0
Uttarakhand,,2020,2,10,2187.0
Uttarakhand,,2020,2,9,1905.0
Uttarakhand,,2020,3,482,166568.0
Uttarakhand,,2020,3,305,79746.0
Uttarakhand,,2020,3,294,70995.0
Uttarakhand,,2020,3,102,28588.0
Uttarakhand,,2020,3,43,11588.0
Uttarakhand,,2020,3,38,12747.0
Uttarakhand,,2020,3,36,15207.0
Uttarakhand,,2020,3,32,12065.0
Uttarakhand,,2020,3,25,4041.0
Uttarakhand,,2020,3,16,5235.0
Uttarakhand,,2020,4,577,620548.0
Uttarakhand,,2020,4,337,341470.0
Uttarakhand,,2020,4,294,261230.0
Uttarakhand,,2020,4,169,206547.0
Uttarakhand,,2020,4,79,95558.0
Uttarakhand,,2020,4,62,90003.0
Uttarakhand,,2020,4,46,65453.0
Uttarakhand,,2020,4,44,44541.0
Uttarakhand,,2020,4,42,60841.0
Uttarakhand,,2020,4,35,56928.0
Uttarakhand,,2021,1,761,878779.0
Uttarakhand,,2021,1,620,535996.0
Uttarakhand,,2021,1,502,438715.0
Uttarakhand,,2021,1,206,206237.0
Uttarakhand,,2021,1,142,143920.0
Uttarakhand,,2021,1,83,95974.0
Uttarakhand,,2021,1,74,165738.0
Uttarakhand,,2021,1,54,66726.0
Uttarakhand,,2021,1,54,46552.0
Uttarakhand,,2021,1,41,53604.0
Uttarakhand,,2021,2,858,1143631.0
Uttarakhand,,2021,2,607,604868.0
Uttarakhand,,2021,2,518,516440.0
Uttarakhand,,2021,2,205,288133.0
Uttarakhand,,2021,2,136,166197.0
Uttarakhand,,2021,2,87,144359.0
Uttarakhand,,2021,2,86,112828.0
Uttarakhand,,2021,2,72,82135.0
Uttarakhand,,2021,2,67,77488.0
Uttarakhand,,2021,2,36,45443.0
Uttarakhand,,2021,3,1255,1050466.0
Uttarakhand,,2021,3,1112,1329330.0
Uttarakhand,,2021,3,638,701929.0
Uttarakhand,,2021,3,364,472151.0
Uttarakhand,,2021,3,221,271961.0
Uttarakhand,,2021,3,113,158721.0
Uttarakhand,,2021,3,85,150869.0
Uttarakhand,,2021,3,82,117190.0
Uttarakhand,,2021,3,72,114681.0
Uttarakhand,,2021,3,52,89402.0
Uttarakhand,,2021,4,1681,2630885.0
Uttarakhand,,2021,4,1235,1394942.0
Uttarakhand,,2021,4,899,1120952.0
Uttarakhand,,2021,4,665,915316.0
Uttarakhand,,2021,4,310,469713.0
Uttarakhand,,2021,4,163,282298.0
Uttarakhand,,2021,4,127,212761.0
Uttarakhand,,2021,4,112,203345.0
Uttarakhand,,2021,4,95,170770.0
Uttarakhand,,2021,4,83,179513.0
Uttarakhand,,2022,1,1774,2986200.0
Uttarakhand,,2022,1,1029,1529648.0
Uttarakhand,,2022,1,847,1300676.0
Uttarakhand,,2022,1,646,1016607.0
Uttarakhand,,2022,1,292,513474.0
Uttarakhand,,2022,1,158,263185.0
Uttarakhand,,2022,1,133,254885.0
Uttarakhand,,2022,1,110,231528.0
Uttarakhand,,2022,1,97,227232.0
Uttarakhand,,2022,1,75,149678.0
Uttarakhand,,2022,2,2015,3197024.0
Uttarakhand,,2022,2,974,1467514.0
Uttarakhand,,2022,2,785,1188827.0
Uttarakhand,,2022,2,682,1005330.0
Uttarakhand,,2022,2,327,604216.0
Uttarakhand,,2022,2,196,346493.0
Uttarakhand,,2022,2,179,319008.0
Uttarakhand,,2022,2,168,241163.0
Uttarakhand,,2022,2,141,293929.0
Uttarakhand,,2022,2,110,198886.0
Uttarakhand,,2022,3,2235,3326547.0
Uttarakhand,,2022,3,1141,1636841.0
Uttarakhand,,2022,3,1106,1480288.0
Uttarakhand,,2022,3,805,1153568.0
Uttarakhand,,2022,3,398,581563.0
Uttarakhand,,2022,3,218,294097.0
Uttarakhand,,2022,3,212,392745.0
Uttarakhand,,2022,3,210,370180.0
Uttarakhand,,2022,3,132,236958.0
Uttarakhand,,2022,3,104,184780.0
Uttarakhand,,2022,4,2944,4789862.0
Uttarakhand,,2022,4,1487,2219064.0
Uttarakhand,,2022,4,1364,1880392.0
Uttarakhand,,2022,4,1098,1596483.0
Uttarakhand,,2022,4,523,863303.0
Uttarakhand,,2022,4,256,441778.0
Uttarakhand,,2022,4,255,527702.0
Uttarakhand,,2022,4,241,419628.0
Uttarakhand,,2022,4,145,313403.0
Uttarakhand,,2022,4,120,231116.0
Uttarakhand,,2023,1,2611,4615566.0
Uttarakhand,,2023,1,1333,2613631.0
Uttarakhand,,2023,1,1211,2199841.0
Uttarakhand,,2023,1,803,1294101.0
Uttarakhand,,2023,1,450,712712.0
Uttarakhand,,2023,1,236,412777.0
Uttarakhand,,2023,1,229,358656.0
Uttarakhand,,2023,1,199,421827.0
Uttarakhand,,2023,1,131,240907.0
Uttarakhand,,2023,1,101,204855.0
Uttarakhand,,2023,2,2830,4928013.0
Uttarakhand,,2023,2,1346,2119816.0
Uttarakhand,,2023,2,1301,2352512.0
Uttarakhand,,2023,2,860,1499565.0
Uttarakhand,,2023,2,449,834933.0
Uttarakhand,,2023,2,256,402449.0
Uttarakhand,,2023,2,254,411630.0
Uttarakhand,,2023,2,226,468657.0
Uttarakhand,,2023,2,160,353627.0
Uttarakhand,,2023,2,122,219180.0
Uttarakhand,,2023,3,2753,4269377.0
Uttarakhand,,2023,3,1368,2002699.0
Uttarakhand,,2023,3,1237,2120521.0
Uttarakhand,,2023,3,850,1344731.0
Uttarakhand,,2023,3,466,723598.0
Uttarakhand,,2023,3,259,463687.0
Uttarakhand,,2023,3,238,427365.0
Uttarakhand,,2023,3,187,379190.0
Uttarakhand,,2023,3,120,262413.0
Uttarakhand,,2023,3,111,175544.0
Uttarakhand,,2023,4,3417,6454643.0
Uttarakhand,,2023,4,1693,3183018.0
Uttarakhand,,2023,4,1667,3091689.0
Uttarakhand,,2023,4,1086,1911707.0
Uttarakhand,,2023,4,592,1037849.0
Uttarakhand,,2023,4,320,700351.0
Uttarakhand,,2023,4,278,589368.0
Uttarakhand,,2023,4,274,554770.0
Uttarakhand,,2023,4,232,619715.0
Uttarakhand,,2023,4,154,266866.0
Uttarakhand,,2024,1,4033,6937954.0
Uttarakhand,,2024,1,2141,3803423.0
Uttarakhand,,2024,1,1804,2873929.0
Uttarakhand,,2024,1,1195,2066666.0
Uttarakhand,,2024,1,676,986721.0
Uttarakhand,,2024,1,351,569081.0
Uttarakhand,,2024,1,314,576592.0
Uttarakhand,,2024,1,296,527121.0
Uttarakhand,,2024,1,219,367270.0
Uttarakhand,,2024,1,148,244752.0
Uttarakhand,,2024,2,3550,6613242.0
Uttarakhand,,2024,2,1792,3041917.0
Uttarakhand,,2024,2,1683,2586091.0
Uttarakhand,,2024,2,1107,1800174.0
Uttarakhand,,2024,2,613,959351.0
Uttarakhand,,2024,2,349,616732.0
Uttarakhand,,2024,2,282,475039.0
Uttarakhand,,2024,2,244,448874.0
Uttarakhand,,2024,2,180,396187.0
Uttarakhand,,2024,2,152,237993.0
Uttarakhand,,2024,3,3785,6592118.0
Uttarakhand,,2024,3,1734,2718433.0
Uttarakhand,,2024,3,1680,2879859.0
Uttarakhand,,2024,3,1214,2028381.0
Uttarakhand,,2024,3,523,916302.0
Uttarakhand,,2024,3,336,600103.0
Uttarakhand,,2024,3,283,494383.0
Uttarakhand,,2024,3,261,442369.0
Uttarakhand,,2024,3,181,344848.0
Uttarakhand,,2024,3,149,243839.0
Uttarakhand,,2024,4,4512,8265832.0
Uttarakhand,,2024,4,2236,4063011.0
Uttarakhand,,2024,4,2104,3342874.0
Uttarakhand,,2024,4,1473,2668491.0
Uttarakhand,,2024,4,688,1194947.0
Uttarakhand,,2024,4,475,782549.0
Uttarakhand,,2024,4,371,652054.0
Uttarakhand,,2024,4,338,638819.0
Uttarakhand,,2024,4,261,517286.0
Uttarakhand,,2024,4,190,364070.0
West Bengal,,2020,2,2047,355405.0
West Bengal,,2020,2,1288,224075.0
West Bengal,,2020,2,631,114387.0
West Bengal,,2020,2,565,108804.0
West Bengal,,2020,2,502,100403.0
West Bengal,,2020,2,351,71221.0
West Bengal,,2020,2,317,61692.0
West Bengal,,2020,2,274,56622.0
West Bengal,,2020,2,270,56494.0
West Bengal,,2020,2,247,45481.0
West Bengal,,2020,3,2689,617166.0
West Bengal,,2020,3,1833,435620.0
West Bengal,,2020,3,847,201886.0
West Bengal,,2020,3,846,181661.0
West Bengal,,2020,3,774,175635.0
West Bengal,,2020,3,757,186165.0
West Bengal,,2020,3,581,142104.0
West Bengal,,2020,3,564,133265.0
West Bengal,,2020,3,521,110858.0
West Bengal,,2020,3,458,86182.0
West Bengal,,2020,4,1914,1511195.0
West Bengal,,2020,4,1692,1306337.0
West Bengal,,2020,4,713,547727.0
West Bengal,,2020,4,607,550802.0
West Bengal,,2020,4,569,439509.0
West Bengal,,2020,4,563,397183.0
West Bengal,,2020,4,439,271897.0
West Bengal,,2020,4,422,213072.0
West Bengal,,2020,4,380,251150.0
West Bengal,,2020,4,379,275427.0
West Bengal,,2021,1,3750,2611912.0
West Bengal,,2021,1,2388,2089048.0
West Bengal,,2021,1,1354,871815.0
West Bengal,,2021,1,892,679890.0
West Bengal,,2021,1,759,588011.0
West Bengal,,2021,1,609,470478.0
West Bengal,,2021,1,560,326652.0
West Bengal,,2021,1,549,528296.0
West Bengal,,2021,1,530,335241.0
West Bengal,,2021,1,520,331408.0
West Bengal,,2021,2,3025,2628371.0
West Bengal,,2021,2,2513,1919618.0
West Bengal,,2021,2,1814,1161847.0
West Bengal,,2021,2,969,839685.0
West Bengal,,2021,2,864,813571.0
West Bengal,,2021,2,697,653764.0
West Bengal,,2021,2,596,531232.0
West Bengal,,2021,2,535,465213.0
West Bengal,,2021,2,506,346436.0
West Bengal,,2021,2,489,422426.0
West Bengal,,2021,3,4808,3468389.0
West Bengal,,2021,3,4077,3664190.0
West Bengal,,2021,3,2972,1791035.0
West Bengal,,2021,3,1702,1365468.0
West Bengal,,2021,3,1342,1446109.0
West Bengal,,2021,3,1246,1113357.0
West Bengal,,2021,3,1104,1186714.0
West Bengal,,2021,3,1082,917118.0
West Bengal,,2021,3,851,790413.0
West Bengal,,2021,3,743,505542.0
West Bengal,,2021,4,4922,5698422.0
West Bengal,,2021,4,4645,4777380.0
West Bengal,,2021,4,1957,2162907.0
West Bengal,,2021,4,1781,2143612.0
West Bengal,,2021,4,1751,1907817.0
West Bengal,,2021,4,1509,1862383.0
West Bengal,,2021,4,1208,1432474.0
West Bengal,,2021,4,1070,1346165.0
West Bengal,,2021,4,1047,1172623.0
West Bengal,,2021,4,1019,1473713.0
West Bengal,,2022,1,6763,7736401.0
West Bengal,,2022,1,6640,8833426.0
West Bengal,,2022,1,2597,3174912.0
West Bengal,,2022,1,2553,3584327.0
West Bengal,,2022,1,2161,3005032.0
West Bengal,,2022,1,1915,2609225.0
West Bengal,,2022,1,1876,2421056.0
West Bengal,,2022,1,1780,2355975.0
West Bengal,,2022,1,1738,2221947.0
West Bengal,,2022,1,1572,1998293.0
West Bengal,,2022,2,6379,8088304.0
West Bengal,,2022,2,6127,6704205.0
West Bengal,,2022,2,2367,2846008.0
West Bengal,,2022,2,2163,2809645.0
West Bengal,,2022,2,1807,2478141.0
West Bengal,,2022,2,1804,2479308.0
West Bengal,,2022,2,1351,1706036.0
West Bengal,,2022,2,1284,1606058.0
West Bengal,,2022,2,1273,1512137.0
West Bengal,,2022,2,1189,1690781.0
West Bengal,,2022,3,8821,10908223.0
West Bengal,,2022,3,8666,9648958.0
West Bengal,,2022,3,3388,4205397.0
West Bengal,,2022,3,3386,3925097.0
West Bengal,,2022,3,2688,3490145.0
West Bengal,,2022,3,2535,3346651.0
West Bengal,,2022,3,2079,2560858.0
West Bengal,,2022,3,1776,2288540.0
West Bengal,,2022,3,1754,2454885.0
West Bengal,,2022,3,1733,2279289.0
West Bengal,,2022,4,10071,13297497.0
West Bengal,,2022,4,9215,10683722.0
West Bengal,,2022,4,3875,4827100.0
West Bengal,,2022,4,3847,4752290.0
West Bengal,,2022,4,3569,4249681.0
West Bengal,,2022,4,3046,4171226.0
West Bengal,,2022,4,2783,3954761.0
West Bengal,,2022,4,2351,3298987.0
West Bengal,,2022,4,2002,2670979.0
West Bengal,,2022,4,1870,2669178.0
West Bengal,,2023,1,11211,15232572.0
West Bengal,,2023,1,10117,12593112.0
West Bengal,,2023,1,4051,5337244.0
West Bengal,,2023,1,3767,5042986.0
West Bengal,,2023,1,3264,4547900.0
West Bengal,,2023,1,3076,4353663.0
West Bengal,,2023,1,2443,3304941.0
West Bengal,,2023,1,2438,3326078.0
West Bengal,,2023,1,2218,3099342.0
West Bengal,,2023,1,2212,3033002.0
West Bengal,,2023,2,9956,12796714.0
West Bengal,,2023,2,9018,11042108.0
West Bengal,,2023,2,3576,4536325.0
West Bengal,,2023,2,3369,4382040.0
West Bengal,,2023,2,2918,3955797.0
West Bengal,,2023,2,2861,3933669.0
West Bengal,,2023,2,2037,2825313.0
West Bengal,,2023,2,2021,2682343.0
West Bengal,,2023,2,1804,2352680.0
West Bengal,,2023,2,1799,2468202.0
West Bengal,,2023,3,11653,15397844.0
West Bengal,,2023,3,10667,12579074.0
West Bengal,,2023,3,4100,5345416.0
West Bengal,,2023,3,3960,4940209.0
West Bengal,,2023,3,3336,4705529.0
West Bengal,,2023,3,3285,4337285.0
West Bengal,,2023,3,2444,3247192.0
